episode,reward,steps,unique_locations,success
257,86.9493557693582,24,3,Success
258,81.49651708702693,36,6,Success
259,84.47893517543373,36,7,Success
260,87.15048577233563,33,7,Success
261,75.009424317406,46,6,Success
262,87.02659649382167,30,6,Success
263,94.10541309451143,16,3,Success
264,80.58518732466094,37,6,Success
265,78.55456475532772,35,4,Success
266,85.49067308092167,30,5,Success
267,90.79479099074848,20,3,Success
268,72.94685858531926,49,7,Success
269,102.16985855493682,14,6,Success
270,92.09484821924556,20,4,Success
271,85.58714272336155,27,4,Success
272,90.22883746664684,28,6,Success
273,86.3301738019801,36,8,Success
274,-100.86803010160362,14,5,Collision
