episode,reward,steps,unique_locations,success
107,-101.157962492443,10,3,Collision
108,-99.25556915264453,13,3,Collision
109,-83.11335232046693,97,16,Collision
110,-103.8796813080537,15,3,Collision
111,-122.30548289401693,26,3,Collision
112,-163.559101515607,231,19,Success
113,-38.32896416882836,42,9,Collision
114,82.50531270957605,50,13,Success
115,-106.02401672540526,20,6,Collision
116,-114.80532741494652,43,10,Collision
117,-37.105070838378985,44,10,Collision
118,71.39706153466746,61,13,Success
119,-40.252863521825034,45,10,Collision
120,-111.8753634148089,47,14,Collision
121,-121.71418429704124,25,3,Collision
122,-291.33553419260375,64,3,Collision
123,-97.73774222103226,12,4,Collision
124,-102.6735173104203,11,3,Collision
125,-157.3693420448866,35,3,Collision
126,78.01025432111226,51,13,Success
127,-132.46674058816419,62,17,Collision
128,-248.521606117979,59,7,Collision
129,-298.47883943163595,57,2,Collision
130,-438.1621616053636,175,3,Collision
131,-129.1423404740798,187,12,Success
132,-41.94076593070011,44,8,Collision
133,-40.83460449707495,53,11,Collision
134,-100.38827786328041,17,6,Collision
135,-137.48349400982244,63,16,Collision
136,-106.32808301668403,23,7,Collision
137,-40.35644160641766,54,12,Collision
138,-118.75944390226374,44,11,Collision
139,-233.17891199875862,38,2,Collision
140,58.176371871223076,78,20,Success
141,-151.07972001332604,70,13,Collision
142,-250.70193304503687,59,4,Collision
143,81.11993031610695,56,15,Success
144,-100.11791091526153,9,3,Collision
145,-112.693632432652,37,9,Collision
146,-102.34586992340546,15,4,Collision
147,80.1664406273099,107,20,Success
148,-43.88573491135502,53,12,Collision
149,64.71072896326862,73,21,Success
150,-114.90567891256933,39,9,Collision
151,-130.87207963496084,30,2,Collision
152,-54.52152131202049,65,12,Collision
153,-39.197154300192395,46,10,Collision
154,-148.2619084745184,71,15,Collision
155,-115.26103117261412,17,2,Collision
156,-283.7388483144527,142,17,Collision
157,80.92878342854625,57,16,Success
158,-44.31657722919786,52,11,Collision
159,20.437978311750655,124,21,Success
160,-115.71801155862981,49,14,Collision
161,-50.92836267701409,68,17,Collision
162,-35.937428594018556,43,12,Collision
163,-40.49090159531035,53,13,Collision
164,-111.00420280457814,26,7,Collision
165,-63.63072441525233,75,15,Collision
166,55.02265467557766,80,20,Success
167,83.5967011504514,56,15,Success
168,106.60036580875318,131,28,Success
169,125.93010189426968,112,24,Success
170,-230.5661273195462,173,17,Collision
171,-124.81274794843567,47,12,Collision
172,22.11663276921749,116,12,Success
173,-50.8454895998516,69,17,Collision
174,-156.6751263934762,71,10,Collision
175,-102.76482822691598,14,3,Collision
176,-110.5509037414901,26,6,Collision
177,-111.74516090503505,14,2,Collision
178,-119.214447852792,22,2,Collision
179,-110.23506410764895,25,6,Collision
180,-100.47185875010247,17,4,Collision
181,74.4863279857653,57,13,Success
182,-44.676740639672225,57,13,Collision
183,105.1149786728092,123,21,Success
184,-140.11394920606384,30,3,Collision
185,-229.531039132533,141,7,Collision
186,61.359709783275385,75,21,Success
187,-98.39603493958799,20,6,Collision
188,-4.1855394725380535,156,21,Success
189,128.59929458124986,114,27,Success
190,-91.71109378588011,11,5,Collision
191,-129.91420599729648,31,3,Collision
192,67.5275026750814,72,21,Success
193,-46.36688072295408,59,14,Collision
194,63.91622298892142,70,18,Success
195,131.5091878297687,82,13,Success
196,-307.31121796362964,140,12,Collision
197,76.10739950537003,53,13,Success
198,-219.98525777942535,31,2,Collision
199,-48.15327351457547,51,10,Collision
200,-224.5023321163792,54,10,Collision
201,-42.086438591661704,46,9,Collision
202,-34.35006492041589,42,9,Collision
203,-116.27885347328504,18,2,Collision
204,-98.23665246658753,10,3,Collision
205,-87.2197647716684,93,8,Collision
206,-113.54389778171159,27,7,Collision
207,54.068252986611334,80,19,Success
208,-178.70102886081514,159,25,Success
209,-98.32779048406977,11,4,Collision
210,-99.86771373190513,12,4,Collision
211,-49.908506454055235,58,11,Collision
212,-201.79419478377758,39,3,Collision
213,116.48229164891553,107,21,Success
214,-36.34224737235699,47,12,Collision
215,-106.849126006458,24,6,Collision
216,-111.46546002033264,33,9,Collision
217,-72.87480788234701,87,15,Collision
218,-208.3372636230394,35,2,Collision
219,-41.94446068064096,46,9,Collision
220,108.71829059044944,115,23,Success
221,-46.046495773074824,50,9,Collision
222,-124.07319240570011,26,3,Collision
223,-109.87440083211703,24,7,Collision
224,-208.51257352443434,49,4,Collision
225,-225.23285102823274,60,2,Collision
226,-45.68762898082831,87,21,Success
227,-104.90765287916477,14,3,Collision
228,-202.32643932229092,24,3,Collision
229,-38.72068359838176,54,14,Collision
230,120.61296194492115,110,22,Success
231,-40.9275534633524,48,11,Collision
232,116.52116588154959,121,28,Success
233,137.85502284111783,109,30,Success
234,-195.86729742441293,34,8,Collision
235,-109.5446108068266,23,7,Collision
236,95.43898710115167,147,27,Success
237,84.64798071311336,52,14,Success
238,-116.57777198481125,30,7,Collision
239,-119.7068521976359,21,3,Collision
240,-211.42927721562592,54,11,Collision
241,-197.67979993991955,25,3,Collision
242,66.52987224880519,73,21,Success
243,-44.8306863518761,61,16,Collision
244,-120.43290736298033,23,2,Collision
245,-112.1150041873506,16,2,Collision
246,-40.66208572615066,46,11,Collision
247,-118.40271800496902,21,3,Collision
248,-105.0239514571029,9,2,Collision
249,26.236924283152163,116,26,Success
250,-207.82666093443157,36,3,Collision
251,-100.47827481992464,11,3,Collision
252,124.08277767449256,115,27,Success
253,-96.12576718572488,15,4,Collision
254,58.0465747014989,79,20,Success
255,117.6206552494495,127,31,Success
256,-109.16914021067132,24,7,Collision
257,-106.42978307183701,30,6,Collision
258,-124.81720485001597,25,2,Collision
259,-115.24828907056077,16,2,Collision
260,-110.00154589736587,12,2,Collision
261,125.16273883440977,102,20,Success
262,-110.49917824817456,28,8,Collision
263,-109.77032158931132,21,6,Collision
264,-166.6804202826446,93,3,Collision
265,-39.435324087476914,40,9,Collision
266,-129.91999159748198,30,2,Collision
267,-144.37984559684708,66,7,Collision
268,121.79883290380894,100,18,Success
269,-38.14895635049221,53,13,Collision
270,-143.33407717471107,64,15,Collision
271,-44.697982651572644,48,10,Collision
272,-240.6042383884685,78,16,Collision
273,-250.1229558236457,50,4,Collision
274,-152.24866796511225,60,3,Collision
275,-103.0211665739739,23,6,Collision
276,-119.8808857752571,23,3,Collision
277,-107.67083413694193,11,2,Collision
278,-43.49039210968544,50,10,Collision
279,77.10348811281264,52,12,Success
280,-224.75567222169258,36,3,Collision
281,56.990531343251995,77,19,Success
282,118.03966263761848,99,14,Success
283,-54.07575488849698,71,17,Collision
284,42.907468265551195,87,18,Success
285,127.1073537817967,94,18,Success
286,-40.324520481113964,55,13,Collision
287,-109.80432585738122,26,7,Collision
288,87.59295146535968,47,14,Success
289,-51.03991500992896,66,16,Collision
290,-48.272949744681014,53,12,Collision
291,-45.4996128120589,60,13,Collision
292,63.229738102965655,69,17,Success
293,-111.82378148446763,19,3,Collision
294,-37.24735491583326,44,10,Collision
295,-140.87494913873354,52,9,Collision
296,-247.96377949216955,50,2,Collision
297,-60.417450325260866,78,18,Collision
298,82.20951179718782,50,12,Success
299,-238.2183136823334,49,3,Collision
300,-143.39357521251037,59,3,Collision
301,-44.48148884208396,64,18,Collision
302,-32.116606882264094,40,9,Collision
303,-138.56012342896565,28,2,Collision
304,-212.96388511125147,28,2,Collision
305,-107.14550639631146,13,2,Collision
306,-237.25021427448837,237,19,Success
307,-105.52163240919853,10,2,Collision
308,-146.0110147523731,55,6,Collision
309,-107.71880293724621,25,6,Collision
310,-327.0997126701403,180,2,Collision
311,-100.67708794857404,13,3,Collision
312,-109.79024697601015,20,3,Collision
313,-47.100131921267376,67,18,Collision
314,-102.24247997458393,17,3,Collision
315,-45.35290733407763,107,16,Success
316,-335.8718298136972,47,2,Collision
317,-104.2514408583079,22,7,Collision
318,-279.7583688902462,59,2,Collision
319,61.42179167217405,75,20,Success
320,-39.111855567302364,40,8,Collision
321,-41.2978965856751,57,14,Collision
322,117.92375539185869,98,19,Success
323,60.23730726431411,79,21,Success
324,-43.60096853179475,48,8,Collision
325,-35.7110994622648,41,9,Collision
326,-98.53932605275173,15,4,Collision
327,-196.24279681773555,119,13,Collision
328,121.02062067874346,109,22,Success
329,70.85024600491725,66,15,Success
330,-345.2819128005663,164,19,Success
331,-175.05117449317441,36,3,Collision
332,-111.79450324603089,13,2,Collision
333,-109.91149631133192,14,3,Collision
334,-105.84651017028612,12,2,Collision
335,-120.51638458880859,20,2,Collision
336,124.53525430976464,113,26,Success
337,-40.84099012286419,48,11,Collision
338,-100.55270461514607,13,4,Collision
339,77.75538134251514,54,13,Success
340,-191.66805877439847,103,3,Collision
341,-232.64161104089712,40,3,Collision
342,-42.19484051293658,47,10,Collision
343,-107.75467241842841,25,8,Collision
344,-68.50071102337404,69,12,Collision
345,-37.40071763069023,40,9,Collision
346,116.46836119939297,102,20,Success
347,-127.39055016845383,59,18,Collision
348,-57.73535545608415,78,18,Collision
349,80.00322226661866,54,13,Success
350,-111.37977181531984,25,3,Collision
351,60.98557280901392,79,21,Success
352,-33.46871782584017,90,21,Success
353,-103.18640996133612,22,5,Collision
354,-119.90482454769291,37,11,Collision
355,58.535546214664,76,20,Success
356,74.49556581910485,58,12,Success
357,-106.2666905589375,17,3,Collision
358,55.34854706652268,81,20,Success
359,-116.34547819081989,18,2,Collision
360,59.6108390335908,77,20,Success
361,-48.6276925267602,52,8,Collision
362,-112.24419086826693,15,2,Collision
363,73.19674936345245,55,12,Success
364,-45.94612547578741,65,17,Collision
365,-61.816657751046456,79,18,Collision
366,-98.50798811627116,13,3,Collision
367,-155.63407030702103,72,13,Collision
368,58.5571335596896,78,20,Success
369,-48.141911959514026,53,11,Collision
370,-107.84720623271164,23,7,Collision
371,-45.745439380610655,43,8,Collision
372,-117.39512082335808,22,3,Collision
373,-112.51174082594548,18,2,Collision
374,-134.02865618417115,102,13,Success
375,-50.10412390141614,62,13,Collision
376,-110.96282152934859,28,7,Collision
377,-104.59937645218662,29,7,Collision
378,-190.0782735831824,103,9,Collision
379,-220.24324292923606,40,3,Collision
380,57.993953190552446,79,21,Success
381,-110.97149269935313,15,2,Collision
382,-31.24347708274827,46,14,Collision
383,-303.3602950164483,142,13,Collision
384,-113.0375968616434,49,14,Collision
385,63.85485659685099,74,20,Success
386,-113.49136917143755,20,3,Collision
387,-113.33220343301348,15,2,Collision
388,-106.15744425714087,22,8,Collision
389,-108.9999828290763,12,2,Collision
390,122.57136810087034,115,25,Success
391,-152.94005663915857,101,12,Success
392,-203.7892961554034,31,4,Collision
393,115.2189196403427,107,22,Success
394,-56.03988604161192,59,9,Collision
395,-112.03360721984394,15,2,Collision
396,-63.31554256443039,79,15,Collision
397,62.76531543384168,77,17,Success
398,-27.38139905567462,70,13,Success
399,-48.188179647868466,57,12,Collision
400,-199.97212340119557,26,3,Collision
401,-106.84298572328419,24,7,Collision
402,-133.97356662350614,47,11,Collision
403,-100.65186093057444,13,3,Collision
404,-48.40554323236869,47,7,Collision
405,-108.99284491741525,23,4,Collision
406,-51.64263871709227,62,13,Collision
407,-113.86793845155526,34,8,Collision
408,-107.71157323856521,23,7,Collision
409,-113.7352918583073,42,10,Collision
410,-45.18585482479493,48,9,Collision
411,122.57016931134362,118,28,Success
412,85.74483702517882,50,14,Success
413,-210.00400994231546,55,7,Collision
414,123.12880256536059,107,20,Success
415,-108.55189581670724,12,2,Collision
416,-212.36035102124305,45,4,Collision
417,-44.260384999119964,46,8,Collision
418,116.67976680687775,99,19,Success
419,-188.27332790083165,109,3,Collision
420,-38.889197557522266,50,13,Collision
421,-117.90322730263401,19,2,Collision
422,-49.07559738199499,62,13,Collision
423,-104.25194385056272,21,7,Collision
424,-49.77665168462962,51,9,Collision
425,-100.60976444849781,19,4,Collision
426,54.2036451168095,83,20,Success
427,107.10590185168186,114,21,Success
428,-217.5084306400861,51,8,Collision
429,-103.911314749598,23,7,Collision
430,-109.51539695167996,35,10,Collision
431,-225.26585302549148,67,12,Collision
432,-114.06744572133474,17,2,Collision
433,-118.75175311192895,19,2,Collision
434,-110.4521241864844,13,2,Collision
435,-98.86059830714568,13,4,Collision
436,58.7731660901054,76,19,Success
437,-58.35005560707362,54,7,Collision
438,-225.44833916654883,34,2,Collision
439,-150.79669326706136,55,2,Collision
440,-247.20566011820364,101,16,Collision
441,55.816058726319,79,20,Success
442,-38.49421394072136,50,11,Collision
443,-39.30973927595343,44,10,Collision
444,55.55120219683878,79,19,Success
445,106.53980098629431,114,22,Success
446,-99.3640205429936,11,4,Collision
447,120.58700116904683,120,27,Success
448,61.26433727870568,77,20,Success
449,-52.63589776417386,73,18,Collision
450,72.60845959357721,63,14,Success
451,103.04532067591371,124,25,Success
452,123.16862564773207,117,28,Success
453,79.90098255814274,53,13,Success
454,-107.15833451769106,13,2,Collision
455,-44.13489438159998,50,10,Collision
456,-120.69950430918031,56,14,Collision
457,115.88675064907912,114,22,Success
458,68.35545544564052,61,12,Success
459,120.91485026010558,116,24,Success
460,-103.01616529115152,15,4,Collision
461,-153.052500594281,60,2,Collision
462,68.9500584235358,60,13,Success
463,119.11722673610507,111,21,Success
464,73.46057246876182,57,12,Success
465,73.02512435711519,57,13,Success
466,-101.88054967880389,12,3,Collision
467,-345.02714438685564,96,4,Collision
468,-104.77982702992179,12,3,Collision
469,-46.572759285613934,48,7,Collision
470,-1.9280550912997114,157,19,Success
471,-111.50048342288663,24,3,Collision
472,-114.0452377076526,18,2,Collision
473,12.73384240225576,129,25,Success
474,-39.44131782595409,51,13,Collision
475,116.01674115878052,123,26,Success
476,-191.02645005458757,21,5,Collision
477,-114.90996733551853,35,8,Collision
478,54.38606894134653,78,19,Success
479,-110.91381771217614,15,2,Collision
480,-123.471413565449,24,3,Collision
481,-114.60356787990968,15,2,Collision
482,-105.60792288278161,13,2,Collision
483,-41.46776712237919,46,9,Collision
484,-65.67897158546707,86,21,Collision
485,-163.69808285099333,76,13,Collision
486,79.0397815744984,54,13,Success
487,115.94224225215672,120,24,Success
488,-54.467737275516335,64,13,Collision
489,-106.97272444847847,12,2,Collision
490,-274.8705222446033,109,2,Collision
491,60.09376947687326,73,18,Success
492,-116.11130072838439,18,2,Collision
493,-44.34392690328147,99,20,Success
494,-123.29925122850577,53,12,Collision
495,-118.25376074553361,46,11,Collision
496,109.36044623298048,129,28,Success
497,76.34538843773625,55,12,Success
498,-109.08929865079975,36,10,Collision
499,-108.65895967953105,13,2,Collision
500,53.24193724604874,78,18,Success
501,-106.77575686835493,22,3,Collision
502,-103.7917773106293,14,3,Collision
503,136.43235764873748,85,16,Success
504,-110.64234218787318,15,2,Collision
505,-39.577168069092934,53,13,Collision
506,-36.26707666672299,43,10,Collision
507,-109.52292482590087,13,2,Collision
508,-108.13559400402195,20,6,Collision
509,-120.43177876577198,21,2,Collision
510,-106.6023130786359,21,7,Collision
511,-162.0210169558966,99,13,Collision
512,132.10878730300303,107,26,Success
513,-35.81847271087379,49,12,Collision
514,128.43807593865625,89,14,Success
515,-108.17336635421329,26,7,Collision
516,-102.14889270136372,10,2,Collision
517,120.55219504074324,112,24,Success
518,-53.42705271125936,63,12,Collision
519,63.35176425676582,158,20,Success
520,-137.8387436541954,68,7,Collision
521,116.12811301834884,117,22,Success
522,-109.52364982435049,24,4,Collision
523,14.53852403378167,130,24,Success
524,120.82396861686114,130,33,Success
525,-103.60135570499466,10,2,Collision
526,80.81401330870261,54,13,Success
527,-37.13364758025261,44,11,Collision
528,-237.90603744888452,71,13,Collision
529,72.47875715879003,60,13,Success
530,-37.417706902443555,47,11,Collision
531,-99.59724892315603,20,5,Collision
532,-102.24084482696031,8,2,Collision
533,121.01535688903944,109,23,Success
534,-214.90608496638467,35,3,Collision
535,-106.979684013338,20,4,Collision
536,48.8913234352878,86,20,Success
537,-46.0693879778119,46,8,Collision
538,-39.830740539356555,47,9,Collision
539,-115.00669296633892,18,2,Collision
540,-109.5559368357104,34,9,Collision
541,102.2838632585263,117,22,Success
542,131.68372486972055,98,21,Success
543,-116.37671947557041,19,2,Collision
544,-104.80953016614355,12,3,Collision
545,-34.09552933266579,38,8,Collision
546,-109.84525178798575,14,2,Collision
547,-50.10072700042038,53,10,Collision
548,-145.81822043029823,58,3,Collision
549,-225.55751439797655,34,3,Collision
550,123.532152257865,93,15,Success
551,79.4631838616634,54,13,Success
552,67.10154593416593,71,20,Success
553,76.3970572134223,58,13,Success
554,72.00046661960235,56,12,Success
555,-99.35189087718813,18,6,Collision
556,67.0170251067787,71,20,Success
557,122.26461865772299,95,15,Success
558,80.1228807757587,108,20,Success
559,70.09799749140271,60,12,Success
560,-115.18788184207443,114,23,Collision
561,-119.84124041808793,24,3,Collision
562,133.5883149756179,96,20,Success
563,-68.19990611037896,84,17,Collision
564,108.00103862759929,124,23,Success
565,-38.268889117333735,40,8,Collision
566,-45.03966457234141,57,12,Collision
567,109.88862428055039,117,25,Success
568,75.13026810017038,56,13,Success
569,60.7105322845276,74,19,Success
570,52.791711344418424,79,18,Success
571,-175.391284867572,117,10,Collision
572,-113.51320693122835,17,3,Collision
573,-40.52979542376484,51,12,Collision
574,-114.52856682255575,18,3,Collision
575,-831.6298654441161,85,2,Collision
576,49.523042362642336,86,20,Success
577,-95.31590725337125,11,4,Collision
578,66.83664291010597,71,20,Success
579,-33.813106947215445,81,13,Success
580,-121.05151250649078,42,6,Collision
581,25.715055127314344,108,13,Success
582,-105.68762215924923,21,4,Collision
583,17.84537654245176,126,27,Success
584,-102.80067546195377,28,7,Collision
585,-51.06144805619682,62,13,Collision
586,30.306673087501537,101,12,Success
587,-120.75691985705706,21,2,Collision
588,-44.85994876727917,52,11,Collision
589,-104.9916355341834,13,3,Collision
590,133.24378917026203,98,21,Success
591,-28.38576633967415,168,19,Success
592,101.37341020637652,108,21,Success
593,-100.5705373750478,11,3,Collision
594,71.3352018167068,58,12,Success
595,-159.4155216661144,73,2,Collision
596,-116.15022006893088,40,11,Collision
597,124.62668266815274,91,15,Success
598,126.43435259909432,108,25,Success
599,-44.09311734415614,53,11,Collision
600,74.99312514849535,57,13,Success
601,-116.9097061326656,20,3,Collision
602,-74.12003488482648,87,17,Collision
603,-168.1992014782262,106,21,Collision
604,-45.46563993640986,64,17,Collision
605,-105.96536058374859,21,3,Collision
606,-105.79536520748354,17,3,Collision
607,-106.2402656007279,13,3,Collision
608,-44.564851422101725,97,12,Success
609,-109.79546706954909,15,2,Collision
610,99.14026351136081,126,17,Success
611,-121.40511592516768,40,8,Collision
612,80.4662639792653,52,13,Success
613,-115.52711657876208,17,2,Collision
614,-113.85634088867593,18,2,Collision
615,102.45171234544614,108,23,Success
616,-23.78881183628866,58,13,Success
617,-112.24934867135711,26,3,Collision
618,-122.32265757813911,42,8,Collision
619,-111.56545224952795,14,2,Collision
620,-38.76728025890751,55,14,Collision
621,128.93566639853373,97,19,Success
622,-36.11975071607544,41,10,Collision
623,128.40468942359675,87,15,Success
624,-6.048722936139924,140,20,Success
625,81.30262519182014,48,12,Success
626,-114.33521574242609,18,3,Collision
627,77.95117674127866,52,13,Success
628,63.17710979706324,74,20,Success
629,-44.72515083760573,55,12,Collision
630,58.407219580208285,76,15,Success
631,123.41961693122046,95,20,Success
632,129.22411748102496,105,24,Success
633,-210.51061099179162,25,2,Collision
634,113.55992349208702,106,18,Success
635,-107.23272103798433,13,3,Collision
636,51.52674203119982,78,18,Success
637,121.85265154195174,116,27,Success
638,101.92547321773972,119,21,Success
639,-117.46020153658333,32,7,Collision
640,69.27837412403782,69,20,Success
641,-181.96627898491877,108,4,Collision
642,-114.8912436029847,46,15,Collision
643,-100.82418641123253,17,3,Collision
644,-146.73068789909894,34,2,Collision
645,83.25345895617039,49,12,Success
646,-36.758340405347944,44,10,Collision
647,-100.61030294996576,19,4,Collision
648,-65.97915508590116,80,17,Collision
649,-63.98423635999767,78,17,Collision
650,117.70389304255141,116,25,Success
651,-125.34154365992306,26,2,Collision
652,76.26668515223544,52,13,Success
653,131.34491349366792,98,20,Success
654,70.70061992981219,59,12,Success
655,-100.22987082197855,12,3,Collision
656,-43.00982731241066,54,13,Collision
657,-114.50268400355836,54,16,Collision
658,-264.07773966861646,106,4,Collision
659,-106.15465049164716,11,2,Collision
660,-97.90126491031795,9,4,Collision
661,-115.02939564171865,18,2,Collision
662,-45.42097043896063,57,12,Collision
663,-145.51251890165926,26,2,Collision
664,-104.1808462728261,19,6,Collision
665,-103.34798478217684,22,5,Collision
666,-69.07583212418493,77,17,Collision
667,-122.03484622329654,53,13,Collision
668,58.97530402923744,76,20,Success
669,108.87894915301258,114,23,Success
670,-38.6026790147774,42,9,Collision
671,-120.57051705935359,23,2,Collision
672,-108.89531326403814,15,3,Collision
673,-58.14333529005876,78,20,Collision
674,-108.15071613392442,14,2,Collision
675,-52.06995874531661,61,13,Collision
676,76.08171765140975,56,13,Success
677,-152.2160212565365,73,8,Collision
678,-113.80919574022425,17,2,Collision
679,-76.61490685063619,76,10,Collision
680,-213.51439363395173,34,4,Collision
681,-132.25495779460596,31,2,Collision
682,140.16026354021673,99,26,Success
683,126.49768019715277,107,22,Success
684,60.559756298701664,73,19,Success
685,-109.44763537474095,35,9,Collision
686,-106.2917573871187,27,7,Collision
687,119.17227916365431,96,19,Success
688,62.56929840793307,71,18,Success
689,-117.01724429153468,21,2,Collision
690,112.46747987453386,113,23,Success
691,134.1609008399777,103,25,Success
692,-43.144765970978355,53,13,Collision
693,-36.79275543133704,47,11,Collision
694,-204.5931933450624,33,8,Collision
695,62.452678056637936,72,19,Success
696,-117.50359780147987,49,13,Collision
697,-107.12853160598102,25,7,Collision
698,75.58055413614892,55,12,Success
699,-101.44551137006627,16,4,Collision
700,-47.06956608201266,51,10,Collision
701,-119.12426120947181,22,2,Collision
702,64.98268304407729,70,19,Success
703,133.60942790009793,98,21,Success
704,-58.55835864164798,94,23,Collision
705,-99.30905173989221,9,3,Collision
706,125.39511697949507,107,23,Success
707,-117.61666634336851,21,3,Collision
708,-354.5251408010897,81,3,Collision
709,-141.01516557568902,34,2,Collision
710,-37.35974578679285,45,10,Collision
711,67.85783099527617,70,20,Success
712,77.34348764320802,56,12,Success
713,111.6239821485365,92,18,Success
714,-188.69309588317282,32,3,Collision
715,-128.34047588158626,30,3,Collision
716,137.32011377115407,93,20,Success
717,33.40529751672234,101,17,Success
718,-111.91410824941524,15,2,Collision
719,-44.12784807328798,58,13,Collision
720,65.69475597591868,71,20,Success
721,-372.4373957363772,63,7,Collision
722,31.03194993744951,100,13,Success
723,-99.10011407897755,17,6,Collision
724,119.48589858987243,96,19,Success
725,-110.51870022470911,35,10,Collision
726,65.86103174404636,69,19,Success
727,-142.2820466509858,41,3,Collision
728,-103.30276382461497,16,3,Collision
729,-141.04130842868943,38,3,Collision
730,112.62166870997031,103,23,Success
731,-159.21349883681282,101,13,Collision
732,-110.12067077635437,14,2,Collision
733,-39.91739262150841,46,9,Collision
734,112.30585289417397,95,20,Success
735,125.17729845202979,104,21,Success
736,134.78891556454425,106,27,Success
737,131.2463855099959,90,20,Success
738,-105.4659529335787,22,7,Collision
739,-119.40890086589967,22,3,Collision
740,-108.62063364834323,15,2,Collision
741,-115.40134266129843,16,2,Collision
742,-47.24754056743314,66,17,Collision
743,63.535376752768755,73,20,Success
744,-93.19567208637947,9,4,Collision
745,-74.82547467411023,88,13,Success
746,130.106716435124,97,19,Success
747,78.00474155434237,54,13,Success
748,138.8215926954779,81,16,Success
749,-108.98410732324959,22,6,Collision
750,-90.20809956831283,89,9,Collision
751,-110.61651604683475,17,3,Collision
752,130.28664456095117,103,24,Success
753,-42.358638516727815,59,17,Collision
754,-113.9044572298589,18,2,Collision
755,89.03642750868578,46,13,Success
756,-105.73901564698969,12,2,Collision
757,10.869709414946527,126,20,Success
758,131.9836463047963,106,26,Success
759,-104.86579829473975,35,13,Collision
