episode,reward,steps,unique_locations,success
69,-112.57564251196581,16,3,Collision
70,-34.783146629530265,49,15,Collision
71,-107.66854038745511,12,2,Collision
72,-201.43056531319473,28,3,Collision
73,-31.316619267456034,34,9,Collision
74,-121.58580345721961,48,15,Collision
75,-95.49700215205557,8,3,Collision
76,-42.66749902420252,62,18,Collision
77,158.00104936814927,84,25,Success
78,-148.64787829504306,68,14,Collision
79,-101.93125994251156,7,2,Collision
80,44.87694850431309,88,19,Success
81,-105.85237216045189,20,6,Collision
82,-109.78703503382287,14,2,Collision
83,-36.514937031451794,37,8,Collision
84,84.38515072805069,56,20,Success
85,-113.87768900659407,54,17,Collision
86,-110.06561566637113,14,2,Collision
87,-106.87894148603132,20,3,Collision
88,-37.454438682732935,38,8,Collision
89,-183.18857248088437,125,20,Collision
90,-94.4283206082602,12,6,Collision
91,-97.42937740873799,27,10,Collision
92,-101.50465126680284,26,9,Collision
93,93.01112303631906,45,15,Success
94,148.08604579267453,91,25,Success
95,164.2568647337581,61,17,Success
96,-106.8415083349978,28,11,Collision
97,-253.08290330955055,52,2,Collision
98,-28.679515288656873,37,10,Collision
99,152.77761042752945,81,23,Success
100,-39.54360867777085,61,18,Collision
101,148.16934736551406,71,16,Success
102,82.44824461380236,58,20,Success
103,-101.54512816778488,27,9,Collision
104,-97.9352005967373,18,7,Collision
105,-207.676134061404,49,3,Collision
106,-105.83648734748685,38,13,Collision
107,147.86168024479707,76,18,Success
108,-33.71699175797056,54,18,Collision
109,-27.006292699519122,37,10,Collision
110,-47.78217614981778,53,11,Collision
111,-97.64365114925985,16,4,Collision
112,-27.46397842616743,35,9,Collision
113,-29.33782877756373,43,13,Collision
114,141.64655626141655,96,24,Success
115,98.23590931115619,40,16,Success
116,-104.9403758609434,10,1,Collision
117,-100.39131041406571,13,3,Collision
118,-45.50279972446916,62,17,Collision
119,-100.02314279905002,8,3,Collision
120,73.18916236861303,63,19,Success
121,157.77840445603147,63,16,Success
122,-104.66845327005939,26,8,Collision
123,-102.41405535174806,9,3,Collision
124,-26.153854701193353,37,11,Collision
125,79.5636107499074,58,19,Success
126,-190.0886359292141,129,18,Collision
127,-140.2454200154558,61,8,Collision
128,-100.33326464936239,11,2,Collision
129,154.8658210105799,88,27,Success
130,-104.95019123048628,19,6,Collision
131,-255.25165002573746,89,15,Collision
132,-95.66910395531474,11,4,Collision
133,-36.32416738296378,44,11,Collision
134,-304.24455066961514,36,2,Collision
135,88.2230759362633,50,14,Success
136,-115.20349195277196,19,2,Collision
137,-57.97193019742675,70,14,Collision
138,-97.87941676653416,8,3,Collision
139,-108.89528680701858,35,10,Collision
140,101.3553569351504,39,16,Success
141,155.31736629074956,81,23,Success
142,-100.10527986744707,36,15,Collision
143,41.63531516541077,122,19,Success
144,-97.49719361643925,19,8,Collision
145,-60.37096983831158,61,12,Collision
146,-23.06801361182677,39,12,Collision
147,162.37099843501437,85,29,Success
148,-103.52713227199771,10,2,Collision
149,-50.8949327245166,75,15,Collision
150,148.93182305180838,89,24,Success
151,-105.00173601046909,23,6,Collision
152,-107.93853360673533,15,3,Collision
153,-29.76378836246218,71,18,Success
154,-198.47373023210818,17,3,Collision
155,-107.03403633152742,28,9,Collision
156,-100.35992350577699,6,2,Collision
157,-25.829839807027383,32,10,Collision
158,82.10842646807724,55,18,Success
159,-119.07907199579289,24,3,Collision
160,-32.41531885256367,50,16,Collision
161,-134.73266580463704,89,11,Collision
162,-38.57009044365832,65,20,Collision
163,-22.48034787425503,33,10,Collision
164,-30.25273293845808,41,13,Collision
165,-108.92529101304991,14,3,Collision
166,75.94821357446376,62,19,Success
167,-95.12794248171542,9,3,Collision
168,-100.21783916723723,10,3,Collision
169,-102.05327208602067,19,6,Collision
170,-120.46852573789161,22,2,Collision
171,40.00894040027893,103,21,Success
172,144.24698585225346,90,22,Success
173,148.76121586824257,85,22,Success
174,-105.12699620203787,11,3,Collision
175,91.19739036378012,49,17,Success
176,84.08806977190332,58,21,Success
177,-142.79556129288818,23,2,Collision
178,78.90816876473777,58,19,Success
179,-94.85606670745962,18,7,Collision
180,-100.57444965933267,13,4,Collision
181,-101.86111713721311,28,10,Collision
182,147.80000568967642,86,23,Success
183,-100.53523138552758,14,5,Collision
184,-217.54851769864356,56,2,Collision
185,83.25735685557125,56,19,Success
186,-101.2583001135456,16,3,Collision
187,-206.7110311344657,24,2,Collision
188,-33.52511528952668,67,23,Collision
189,-63.08500990116809,88,17,Collision
190,-147.09185779277306,66,13,Collision
191,-128.26275007947748,54,13,Collision
192,156.038710846578,79,23,Success
193,159.5550266283889,66,17,Success
194,-132.7538948955338,52,9,Collision
195,-146.49931612285272,64,12,Collision
196,-98.17466018696143,16,5,Collision
197,-34.91013489304099,48,13,Collision
198,-106.80061201971583,11,2,Collision
199,-107.44100903265984,11,3,Collision
200,136.47721527555692,104,21,Success
201,161.70484450365277,63,17,Success
202,-27.481293916752833,43,13,Collision
203,-140.7815003657426,62,13,Collision
204,82.93613973865999,57,20,Success
205,-32.02395801775128,55,18,Collision
206,-138.1831448369799,28,2,Collision
207,-5.662734856037403,59,17,Success
208,-105.85389689375548,36,11,Collision
209,162.74837152319066,68,19,Success
210,-113.4213301577461,17,2,Collision
211,78.7031998161018,60,19,Success
212,-222.23545314925713,32,2,Collision
213,-126.02117087264372,23,2,Collision
214,76.74295471884972,62,20,Success
215,-107.88172607717463,12,2,Collision
216,-94.11865397069434,8,4,Collision
217,-122.72335323037892,41,11,Collision
218,-103.67126005413388,15,3,Collision
219,-115.33890931862621,18,2,Collision
220,-132.46931341240008,55,13,Collision
221,-38.768062302752185,39,7,Collision
222,83.43252000545573,55,19,Success
223,87.46465885483029,47,12,Success
224,159.31317991324437,66,17,Success
225,-197.46976392010487,38,4,Collision
226,-153.3622974954632,102,9,Collision
227,-133.87197934706865,43,3,Collision
228,-101.29363324195563,18,4,Collision
229,-99.10164702254029,24,9,Collision
230,-226.3802663504947,38,3,Collision
231,-36.108213564247556,63,20,Collision
232,154.45043448951034,65,16,Success
233,-93.2947293237303,7,2,Collision
234,95.22335860828746,37,12,Success
235,154.56336883312397,73,19,Success
236,141.98340102558606,96,24,Success
237,-25.888822093917355,33,10,Collision
238,88.08508543766358,51,19,Success
239,-31.387149394177754,33,8,Collision
240,-116.49965730537691,21,3,Collision
241,156.68654880572947,85,26,Success
242,163.9370157889352,77,24,Success
243,-102.24601317724645,23,8,Collision
244,-96.79767036151551,21,10,Collision
245,-104.12671648486753,21,6,Collision
246,-226.74193219330897,38,3,Collision
247,-214.6634001310145,34,3,Collision
248,76.08605615146456,59,16,Success
249,83.51944224268814,52,17,Success
250,75.50542092055689,58,17,Success
251,-95.89551650158835,10,3,Collision
252,-118.43318737267509,20,2,Collision
253,142.94596305853133,93,24,Success
254,-101.31660873530795,11,3,Collision
255,-39.90408304546682,66,20,Collision
256,-31.279164175460792,75,20,Success
257,157.1270766000615,64,16,Success
258,-268.439824225253,30,2,Collision
259,-120.74716218140702,25,3,Collision
260,-134.47185677411483,53,11,Collision
261,-134.35304071641355,32,3,Collision
262,-117.69647135308821,22,2,Collision
263,-164.34293849043874,114,10,Collision
264,155.06000840606788,90,28,Success
265,163.07283783373796,79,25,Success
266,-98.04249262955221,10,4,Collision
267,-108.07169292432988,12,2,Collision
268,34.38077386949068,99,18,Success
269,-113.06537298406842,18,3,Collision
270,-101.28503996988279,14,3,Collision
271,153.0278903977803,82,23,Success
272,86.35258163994318,43,12,Success
273,71.78779260670753,61,14,Success
274,85.81893463390986,54,19,Success
275,-99.62681487797303,14,3,Collision
276,-105.21169022747497,11,2,Collision
277,-95.25487780854105,7,3,Collision
278,-95.9894751044701,8,4,Collision
279,156.94369694104543,78,23,Success
280,-108.52228275249496,13,2,Collision
281,82.30266324424463,65,17,Success
282,-29.774936077598966,32,8,Collision
283,-34.38577176317695,40,10,Collision
284,144.80050458236104,103,23,Success
285,-28.238596575484962,28,8,Collision
286,-97.89280893272189,11,2,Collision
287,77.69742904536274,62,20,Success
288,-109.3193233438189,17,3,Collision
289,-132.7964153423704,30,3,Collision
290,153.81243889434117,76,20,Success
291,-178.36224450067647,98,2,Collision
292,-99.37431235071847,27,11,Collision
293,-98.13052613391379,8,3,Collision
294,-33.137683437194966,45,13,Collision
295,-37.41610242673718,45,11,Collision
296,103.11595336533607,125,15,Success
297,-99.28323038937712,33,12,Collision
298,82.99801504610129,61,22,Success
299,-35.10321103755153,71,25,Collision
300,0.8331512383540911,105,22,Success
301,152.26832487303972,80,22,Success
302,86.06053414450218,52,19,Success
303,32.57451093590835,99,21,Success
304,152.16826722947567,90,28,Success
305,-111.2828895753787,28,3,Collision
306,164.77415504532468,65,19,Success
307,-103.05780066484581,11,2,Collision
308,-34.96449330759708,40,8,Collision
309,138.38675987470447,90,21,Success
310,157.0237556215721,73,21,Success
311,146.82004825513496,96,27,Success
312,-161.51664159843793,63,13,Collision
313,-98.34305971442487,15,7,Collision
314,-223.65041913709,60,9,Collision
315,-94.36816268094147,10,4,Collision
316,-107.44250239242473,14,3,Collision
317,-100.88926149909945,18,4,Collision
318,144.05014279472434,90,23,Success
319,86.97846698236714,45,13,Success
320,157.35674976928914,61,14,Success
321,-111.18730468696856,17,2,Collision
322,146.4024672350477,87,23,Success
323,-108.56555120120265,13,2,Collision
324,-102.14733855571353,17,3,Collision
325,-108.15035197538502,35,11,Collision
326,-123.24445835330832,25,2,Collision
327,122.62274007861255,114,21,Success
328,-103.06369335230373,18,6,Collision
329,79.98011373976024,58,19,Success
330,164.35510400054747,68,20,Success
331,-28.817610168168557,37,11,Collision
332,-106.89404880737109,12,2,Collision
333,-39.28615150287335,53,14,Collision
334,-53.23539539244114,80,21,Collision
335,-254.87028518578,64,9,Collision
336,-94.8046593906485,9,3,Collision
337,-98.81988402117311,29,12,Collision
338,161.70356501363509,78,24,Success
339,-30.100945685471856,34,8,Collision
340,-25.5681164437933,32,8,Collision
341,-104.7089914981979,11,3,Collision
342,59.67075646526947,95,19,Success
343,-106.5021312028165,23,7,Collision
344,-132.95926949001438,53,13,Collision
345,-103.42780134414988,8,2,Collision
346,-29.262093226320815,34,8,Collision
347,148.66007128152404,84,22,Success
348,162.00908993782033,79,26,Success
349,165.19722500010937,82,29,Success
350,-19.878135693549936,32,10,Collision
351,85.96718029511447,51,15,Success
352,146.12622370099922,80,18,Success
353,-94.13433249410838,8,2,Collision
354,86.63921252957589,52,18,Success
355,-33.4774749963633,38,8,Collision
356,74.89200772792124,61,19,Success
357,48.643993157583864,81,12,Success
358,-99.2411726353028,13,2,Collision
359,-111.4859813186025,28,7,Collision
360,-247.37561581233948,75,7,Collision
361,151.83865163059414,74,18,Success
362,87.2028099447125,43,12,Success
363,-412.881418740081,60,3,Collision
364,-94.29730297308456,10,5,Collision
365,80.37117277711808,57,19,Success
366,-99.22247751554882,18,7,Collision
367,-110.10623906614008,14,3,Collision
368,-33.50780937467859,45,12,Collision
369,153.4383915287853,84,25,Success
370,-105.29871612211475,35,12,Collision
371,88.56619879632642,50,14,Success
372,-89.32854235273985,106,12,Success
373,-97.71833072834296,15,7,Collision
374,160.01761332492737,81,24,Success
375,-116.65429895535388,33,8,Collision
376,-100.88548592337763,21,6,Collision
377,-99.81975118197857,9,3,Collision
378,153.49143979774604,68,15,Success
379,-28.262194082840622,38,9,Collision
380,-557.98135289255,68,2,Collision
381,89.44253575238885,51,19,Success
382,153.6943887852806,72,18,Success
383,-30.118506414636755,37,10,Collision
384,86.60089274635808,53,20,Success
385,-111.89191374454256,20,5,Collision
386,154.8175965147292,80,23,Success
387,-35.49077426995039,68,22,Collision
388,-215.69559594274048,42,3,Collision
389,-99.53839828396097,12,3,Collision
390,151.4263095847061,68,14,Success
391,-27.89385859836746,43,13,Collision
392,-115.1521168637026,18,2,Collision
393,-237.57960222244532,57,2,Collision
394,-108.47219445971147,13,3,Collision
395,156.0912017505653,88,29,Success
396,157.70069809563756,80,24,Success
397,161.59390254571025,63,17,Success
398,-103.2961764607601,11,2,Collision
399,-184.58925879152167,23,2,Collision
400,-193.86693435719076,43,3,Collision
401,159.97206964607048,84,28,Success
402,-100.43372070675602,17,7,Collision
403,80.01804717839838,58,19,Success
404,-199.786433809872,20,3,Collision
405,-106.66063988868896,17,3,Collision
406,-24.70665355790824,35,12,Collision
407,86.40460785517215,53,16,Success
408,91.19009191198369,37,11,Success
409,150.6918016905631,93,27,Success
410,157.84959792159316,88,29,Success
411,-179.34711654035334,28,3,Collision
412,-32.66578353867416,34,8,Collision
413,-96.92886815091336,7,3,Collision
414,-98.37770410255152,17,7,Collision
415,-102.90052621142404,10,3,Collision
416,-96.71469057448483,11,3,Collision
417,-21.022752442338344,195,19,Success
418,157.85797423219114,81,25,Success
419,-123.82825586679124,26,3,Collision
420,166.20905382476008,65,20,Success
421,-21.0556984920277,63,19,Success
422,-102.76542390528265,8,2,Collision
423,57.456952748997644,115,26,Success
424,-207.71083212832906,40,6,Collision
425,165.13097627004714,71,22,Success
426,-100.52617460722175,22,9,Collision
427,155.8073068252292,82,23,Success
428,-72.95068022312378,72,7,Collision
429,-106.17916244110629,39,13,Collision
430,-27.142113256861137,33,9,Collision
431,-205.99313482501645,27,2,Collision
432,-203.2550441115102,17,2,Collision
