episode,reward,steps,unique_locations,success
177,-52.64304456789611,53,10,Collision
178,130.8420189016404,88,17,Success
179,-111.66485314132528,178,7,Success
180,-95.65295839739281,13,4,Collision
181,101.89532602930468,27,9,Success
182,88.68607228946584,33,8,Success
183,-109.85330687942361,18,3,Collision
184,140.08883558534166,104,28,Success
185,-94.72164627740094,12,4,Collision
186,93.63435776268878,30,7,Success
187,62.495982580176225,69,16,Success
188,-248.9862379599206,71,3,Collision
189,-107.5502265359165,23,4,Collision
190,130.7916293177669,112,28,Success
191,-97.26383467102671,13,3,Collision
192,-269.57094387270604,87,3,Collision
193,-142.67447605512592,43,4,Collision
194,-8.099222002652283,161,26,Success
195,41.019584834580286,85,9,Success
196,4.051375886947213,32,6,Success
197,85.94358928012448,35,8,Success
198,-96.41092649153816,13,4,Collision
199,112.17858887236639,110,24,Success
200,78.48854638136817,58,17,Success
201,-132.00610388377447,31,3,Collision
202,138.15769270090757,97,23,Success
203,-117.44298523248956,30,7,Collision
204,125.5187689251695,109,25,Success
205,119.0253494481298,114,23,Success
206,-44.73358820486017,49,9,Collision
207,90.0708827712287,34,8,Success
208,-201.95795198977413,35,7,Collision
209,-117.79352986665602,21,3,Collision
210,94.8705007171368,31,8,Success
211,-37.22057083468233,52,14,Collision
212,-110.98482530180584,23,2,Collision
213,-52.09197995050053,90,15,Success
214,66.72131321467421,70,20,Success
215,-95.58607913348007,12,4,Collision
216,-111.57133912952257,20,5,Collision
217,-43.99645357859379,46,10,Collision
218,71.50041276777304,61,14,Success
219,-101.80607842150798,9,2,Collision
220,124.16221667771016,104,21,Success
221,-111.20087211835015,22,3,Collision
222,-234.88981794250253,48,5,Collision
223,-122.56943259505687,23,3,Collision
224,77.70735404009213,57,16,Success
225,92.94961707479835,27,5,Success
226,-221.64355528237166,53,4,Collision
227,-226.36498525414413,48,4,Collision
228,59.3084153307658,74,19,Success
229,65.6614137843508,66,16,Success
230,-106.95565453120413,11,2,Collision
231,-48.48414025751016,53,8,Collision
232,92.62656852734278,28,6,Success
233,89.93914110057898,33,7,Success
234,-149.6599425173254,75,17,Collision
235,-205.77669465241433,25,2,Collision
236,-99.6914705862319,9,2,Collision
237,-104.83180022449798,13,3,Collision
238,59.57353056714695,73,19,Success
239,85.13763864193282,30,5,Success
240,-263.1873977094385,37,2,Collision
241,-107.33034086612366,24,4,Collision
242,105.54037696703146,111,26,Success
243,-104.28876664699325,9,2,Collision
244,-37.53364137852723,47,11,Collision
245,-106.56283466471606,16,3,Collision
246,-99.97694984814991,11,4,Collision
247,132.68793547874077,86,15,Success
248,-165.79976496690432,45,5,Collision
249,92.88319918989538,28,8,Success
250,75.09536758532388,55,12,Success
251,138.36331588772035,93,22,Success
252,-41.86963323972372,49,11,Collision
253,-208.83272480491442,28,3,Collision
254,-158.95302261916893,53,3,Collision
255,70.32657956324277,60,13,Success
256,129.67539435932184,104,24,Success
257,90.49187718830102,36,9,Success
258,88.38307434769078,35,9,Success
259,50.79969537408209,82,20,Success
260,98.36373169495407,25,8,Success
261,-132.3863303182662,33,3,Collision
262,96.65237194758649,29,8,Success
263,-237.97726540007787,55,5,Collision
264,-157.13330740466102,78,3,Collision
265,97.66998662571534,30,9,Success
266,89.62060274734107,34,9,Success
267,88.64437023481317,35,9,Success
268,-178.06539716242895,26,4,Collision
