episode,reward,steps,unique_locations,success
95,82.06924430454036,34,5,Success
96,65.42769241285667,52,5,Success
97,56.37000407535293,47,4,Success
98,91.65858185423772,23,5,Success
99,77.27778120961753,35,3,Success
100,90.7693543306229,24,5,Success
101,63.171329309607046,59,7,Success
102,74.41245078507195,45,6,Success
103,83.27103112836366,30,4,Success
104,90.39551777542476,20,3,Success
105,69.8725484061936,51,7,Success
106,80.29382425351517,38,6,Success
107,61.23709481861857,64,7,Success
108,76.24323290732951,41,5,Success
109,78.93282362760664,37,5,Success
110,-113.38428543039021,30,6,Collision
111,89.9963069129976,20,3,Success
112,80.45278543138662,35,5,Success
113,83.37246227337386,28,3,Success
114,-144.94409733187473,55,6,Collision
115,77.49224111668867,39,5,Success
116,-125.60762011707988,47,6,Collision
117,93.43506905799615,17,3,Success
118,83.26539626795595,28,3,Success
119,89.20460583022583,28,6,Success
120,53.65944273451472,74,8,Success
121,84.10356036215444,31,5,Success
122,71.8732214951286,45,5,Success
123,72.4686355437567,50,7,Success
124,79.72856639982518,32,3,Success
125,89.238017189186,21,3,Success
126,74.27767688894473,40,4,Success
127,79.4876610867579,36,5,Success
128,62.12909910896379,63,8,Success
129,85.06473548069476,26,3,Success
130,-122.41401565200482,40,5,Collision
131,81.1568128516796,33,4,Success
132,79.27616131192084,37,5,Success
133,85.09847886171596,30,5,Success
134,76.62088100052178,39,5,Success
135,-76.7615629903411,129,10,Success
136,76.52427072735115,42,6,Success
137,53.509239690856695,43,5,Success
138,83.08157558604498,33,5,Success
139,66.34082934846722,57,7,Success
140,87.90472884085193,25,4,Success
141,89.51037295368367,23,4,Success
142,72.32184198030062,42,4,Success
143,70.9390956840869,49,6,Success
144,-110.06740025821526,20,3,Collision
145,87.31061028274004,28,5,Success
146,41.32445577919685,85,7,Success
147,79.54387335326062,35,4,Success
148,-113.3578800581329,27,5,Collision
149,76.18552206257385,38,4,Success
150,87.71862463688193,25,4,Success
151,57.649355416951344,70,9,Success
152,91.04276083214853,24,5,Success
153,93.34553199227891,19,4,Success
154,77.83660826467947,36,4,Success
155,85.97504240856418,31,6,Success
156,90.47969705437757,20,3,Success
157,88.40876397438785,27,5,Success
158,93.26158988559746,17,3,Success
159,76.24860820882681,36,3,Success
160,76.13847860449451,48,8,Success
161,83.40457966638729,33,5,Success
162,88.15464915783133,27,5,Success
163,91.14916662095833,19,3,Success
164,81.0123830125191,35,5,Success
165,84.13962245369692,34,6,Success
166,88.79756965281719,24,4,Success
167,92.12995684472148,25,6,Success
168,82.3751372012883,35,6,Success
169,84.98188015576507,28,4,Success
170,88.54925533747434,22,3,Success
171,89.35728938849954,28,6,Success
172,90.54652346188114,20,3,Success
173,73.38302924725,45,6,Success
174,82.05147446039845,32,4,Success
175,93.37525212459171,19,4,Success
176,83.26000226104858,28,3,Success
177,87.68066299166486,25,4,Success
178,76.59515109966651,42,6,Success
179,91.00769287077836,26,6,Success
180,83.49369673113812,34,6,Success
181,-105.04554942546653,27,8,Collision
182,86.68949162214663,31,6,Success
183,92.267705076764,18,3,Success
184,81.5938826047668,34,5,Success
185,90.53388391422395,22,4,Success
186,73.86527378033131,38,3,Success
