episode,reward,steps,unique_locations,success
160,-113.58633386630171,33,7,Collision
161,72.70906806757914,57,11,Success
162,92.46912519584149,30,7,Success
163,-99.91971678395221,15,4,Collision
164,-105.24313385823415,17,4,Collision
165,94.52563809418464,26,7,Success
166,95.31715890342757,31,8,Success
167,88.69868955822533,33,8,Success
168,96.0390941610353,26,6,Success
169,-101.48762629332401,10,2,Collision
170,84.96797043989896,34,7,Success
171,-102.11749418642268,9,2,Collision
172,-102.53917237172746,15,3,Collision
173,-110.95745638893379,18,4,Collision
174,84.25081310066919,42,9,Success
175,-108.02171035235469,23,4,Collision
176,-30.391940811059854,75,15,Success
177,91.51074055337979,29,5,Success
178,85.68293114427135,38,8,Success
179,-98.67559463581492,12,4,Collision
180,-108.47081850697005,17,2,Collision
181,-115.73211195918542,35,7,Collision
182,-142.9138627846745,59,11,Collision
183,-101.90680919157168,16,3,Collision
184,-126.22218132153722,37,3,Collision
185,-105.86446109223964,14,2,Collision
186,94.75010948958437,35,11,Success
187,103.0220065101298,16,5,Success
188,94.31094270793844,34,9,Success
189,-214.9943239647002,50,3,Collision
190,-121.06195541465411,27,3,Collision
191,-107.57734646374666,16,2,Collision
192,-116.82750387249651,34,10,Collision
193,-248.05575060070697,74,2,Collision
194,-107.84347588787071,21,4,Collision
195,91.14653641569149,34,8,Success
196,106.52688382743557,14,6,Success
197,-102.39477323606333,11,2,Collision
198,-17.73539505266379,54,9,Success
199,73.78271010120484,52,10,Success
200,96.75019875787542,25,8,Success
201,-151.17635075264621,78,18,Collision
202,87.98828549046625,37,8,Success
203,86.6871454965775,42,10,Success
204,-113.05569852595481,28,8,Collision
205,-119.77347171298206,30,3,Collision
206,-124.12245163141478,39,9,Collision
207,78.46579797053016,54,12,Success
208,80.55803775190017,48,9,Success
209,57.46271934936659,72,12,Success
210,-111.88164766671656,24,3,Collision
211,-103.91322439206988,10,2,Collision
212,-54.7100245253377,110,20,Success
213,-100.43018562151214,13,2,Collision
214,-110.82613646480652,24,4,Collision
215,88.21177907592215,40,9,Success
216,-100.94872766464019,11,3,Collision
217,-106.2815468659823,16,3,Collision
218,-131.3368528428976,53,13,Collision
219,83.16184509226909,47,11,Success
220,-100.14986252636267,8,2,Collision
221,87.86979849348629,37,9,Success
222,-113.27166073084997,23,3,Collision
223,-149.18562445740258,61,9,Collision
224,73.59892556305442,55,10,Success
225,-96.25247110220008,8,2,Collision
226,35.490831572304636,101,18,Success
227,101.79584322211741,18,5,Success
228,52.1474210432884,82,13,Success
229,92.97612302169424,27,5,Success
230,92.59969871185992,20,4,Success
231,83.05934523166262,43,10,Success
232,98.15041042326594,16,5,Success
233,94.95976132641097,17,4,Success
234,82.13863938676889,33,5,Success
235,79.99699482107529,52,11,Success
236,-54.010823290360506,96,10,Success
237,67.25132428272488,70,17,Success
238,-101.26354718407075,10,3,Collision
239,82.10707220750776,48,10,Success
240,-110.85739806804328,23,4,Collision
241,90.82146667101895,38,10,Success
242,76.95485036180136,55,10,Success
243,87.28936409590304,39,10,Success
244,2.6505817622279295,26,6,Success
245,75.37044344420417,48,8,Success
246,-109.00838364927053,24,6,Collision
247,83.07098961242365,46,12,Success
248,98.8630803715127,19,4,Success
249,93.90894974005087,44,14,Success
250,98.49703534355088,27,8,Success
251,-110.50372345361824,29,9,Collision
252,84.77487145954854,47,12,Success
253,85.94240739175865,38,9,Success
254,81.6659948762084,46,11,Success
255,104.4828399857768,15,5,Success
256,-105.18483709560908,18,6,Collision
257,69.81537164117472,61,13,Success
258,-123.73529771848406,34,6,Collision
259,97.96017198980978,31,9,Success
260,91.72805727270236,33,8,Success
261,72.2401152974416,63,13,Success
262,-117.75929927903002,40,11,Collision
263,86.11208121542272,45,10,Success
264,87.55557979985834,33,7,Success
265,52.69347335103373,86,18,Success
266,93.30211519622756,32,8,Success
267,-98.14656072338204,6,2,Collision
268,80.08570281485606,49,11,Success
269,87.50534427017348,31,6,Success
270,80.09699927374537,45,9,Success
271,54.00693537045652,64,10,Success
272,-163.94560892520826,95,21,Collision
273,92.05791284920475,33,8,Success
274,-106.04341774757421,16,3,Collision
275,82.22676371031413,41,8,Success
276,-134.49669227720722,64,17,Collision
277,89.81105665598852,38,9,Success
278,-107.67644613722213,25,5,Collision
279,74.3483783146815,65,17,Success
280,-132.37777759988796,54,13,Collision
281,79.46951010966195,49,12,Success
282,82.93688051723032,38,6,Success
283,78.35161696008285,48,10,Success
284,87.72768636612557,42,10,Success
285,78.0394247542681,53,11,Success
286,78.45764335331236,55,12,Success
287,-114.92755409302,33,10,Collision
288,85.27817611468245,48,12,Success
289,104.69776135471831,16,6,Success
290,85.34576905557104,36,8,Success
291,50.0705505238169,57,13,Success
292,96.48603797797122,23,5,Success
293,87.8699081583473,38,10,Success
294,100.00272839173584,12,4,Success
295,89.039511027755,33,7,Success
296,79.09878375783903,52,11,Success
297,-130.91676165693258,60,16,Collision
298,104.99428041620028,17,6,Success
299,95.35439969912767,20,5,Success
300,-99.49259712851736,13,4,Collision
301,84.9216278901319,60,21,Success
302,73.11661422595336,56,11,Success
303,85.5255565921792,45,12,Success
304,93.28096770800141,39,11,Success
305,91.50821693031092,30,7,Success
306,63.97757392132454,69,14,Success
307,90.32751274328372,60,22,Success
308,70.51741219268564,56,11,Success
309,98.81987623838069,21,5,Success
310,84.16742472316008,40,9,Success
311,-96.3953730216446,5,2,Collision
312,-108.82939923063252,17,3,Collision
313,77.0298898547635,63,18,Success
314,86.08791192568528,39,8,Success
315,85.5323811460738,37,8,Success
316,-105.82625124176685,23,8,Collision
317,82.104199152245,45,11,Success
318,94.78152771324643,37,11,Success
319,-99.79048933506455,13,4,Collision
320,84.99775948758146,43,10,Success
321,82.19060529999797,52,14,Success
322,105.56466359840334,15,6,Success
323,-102.84131326540269,16,4,Collision
324,95.4903757755977,33,10,Success
325,85.43788282061666,53,14,Success
326,70.9129273322209,72,19,Success
327,80.68341303645545,53,12,Success
328,98.67440614075292,36,13,Success
329,88.01638838984593,42,10,Success
330,-102.53724995207044,14,3,Collision
331,-103.46632586128243,13,4,Collision
332,95.49426350311197,27,7,Success
333,83.99053054045683,40,9,Success
334,87.08196341118791,29,5,Success
335,84.62348606053652,41,10,Success
336,82.36194114419442,43,10,Success
337,-131.1839595151611,56,14,Collision
338,91.94602809226102,36,11,Success
339,99.33514908783395,18,4,Success
340,-105.14061659611976,18,4,Collision
341,-96.24068480633763,10,3,Collision
342,76.68244578124572,54,10,Success
343,74.60352683566512,55,11,Success
344,-130.89894758444163,51,12,Collision
345,-93.06817011633666,5,2,Collision
346,94.36177486165022,36,10,Success
347,102.69303777397354,23,8,Success
348,97.62232969849201,19,6,Success
349,97.56793613426828,26,9,Success
350,-105.3643823535421,18,6,Collision
351,-106.90769152445301,31,8,Collision
352,94.82340301632789,33,9,Success
353,-265.8773629569375,124,18,Collision
354,102.77305052133987,15,4,Success
355,86.45509041049476,33,6,Success
356,-104.16946377472215,25,10,Collision
357,-230.8754164026375,46,3,Collision
358,82.2541028068211,46,10,Success
359,-109.35828477804121,30,10,Collision
360,99.41743937983502,20,5,Success
361,90.0194653455035,36,10,Success
362,94.65482579036212,40,13,Success
363,-103.96095820974084,14,2,Collision
364,-107.48804803210625,24,8,Collision
365,91.95070939631955,40,12,Success
366,102.80052700804205,14,4,Success
367,-100.64628176773265,14,4,Collision
368,85.56720213951645,44,12,Success
369,83.77997957701646,43,10,Success
370,103.44313385281316,16,5,Success
371,80.42594909311697,50,10,Success
372,-17.30545954740728,55,11,Success
373,-229.93368118388995,60,2,Collision
374,104.43991203452437,10,4,Success
375,81.47258632368161,63,19,Success
376,83.20986771044687,52,12,Success
377,83.63482476554609,49,13,Success
378,-99.01914685792856,11,2,Collision
379,97.57032331346822,26,8,Success
380,82.75876098514054,40,8,Success
381,-98.13673610510288,5,2,Collision
382,85.10683888518076,44,11,Success
383,92.24885703689105,38,10,Success
384,75.43104340423656,63,17,Success
385,102.32712912347257,17,5,Success
386,-106.19714724518049,15,2,Collision
387,-107.62015561040738,17,3,Collision
388,76.41288436009185,56,12,Success
389,97.12519667361263,29,9,Success
390,103.35331606018828,27,10,Success
391,-104.05624013903821,17,3,Collision
392,92.18862409170428,31,8,Success
393,89.38207291177652,34,8,Success
394,95.58305946522235,34,12,Success
395,100.258269506481,19,5,Success
396,-96.27535464429482,5,2,Collision
397,93.10671015818271,29,8,Success
398,-109.31665025802907,30,7,Collision
399,103.0596422787287,11,5,Success
400,-97.30476212812118,6,2,Collision
401,-106.2679879056061,18,4,Collision
402,77.76893357070074,48,9,Success
403,-105.10277545763968,15,3,Collision
404,88.32814923989565,44,12,Success
405,-100.03027365198527,8,2,Collision
406,99.79191500731103,22,8,Success
407,-105.43547012536146,16,3,Collision
408,89.49936065910218,31,8,Success
409,90.30917143173839,30,7,Success
410,98.28664579489579,29,9,Success
411,76.47811138407695,66,18,Success
412,87.90652049295487,39,10,Success
413,95.32697575100171,41,13,Success
414,80.06916331454244,41,7,Success
415,-131.04778059917135,55,14,Collision
416,89.5612218991671,48,16,Success
417,-96.51649485053677,11,4,Collision
418,75.91169342575125,68,20,Success
419,98.18907466113481,25,7,Success
420,102.6215063881032,18,6,Success
421,98.30145736514135,16,5,Success
422,-96.63143865857482,10,4,Collision
423,90.40277761172982,33,8,Success
424,-34.946611765860624,84,18,Success
425,65.41148655545356,72,16,Success
426,87.19063175262293,42,9,Success
427,97.6111115539978,28,8,Success
428,74.35809197768933,48,8,Success
429,105.75699911818461,13,5,Success
430,94.60981380335126,33,9,Success
431,-98.97149858232912,7,2,Collision
432,-101.87788518425094,14,4,Collision
433,90.76443069901559,38,10,Success
434,-9.470988699506918,55,9,Success
435,-103.27136697437147,12,3,Collision
436,90.84483526708999,28,7,Success
437,-140.6157424787716,68,16,Collision
438,79.65374116942036,45,10,Success
439,88.2292947281501,40,11,Success
440,92.08435079322965,38,10,Success
441,-133.1054423639761,62,16,Collision
442,85.67663421568565,64,22,Success
443,101.1342147363512,25,8,Success
444,101.1864042207716,18,5,Success
445,92.94099035349615,33,8,Success
446,99.18002017647947,20,5,Success
447,75.18418119701268,59,13,Success
448,83.4994576486548,45,11,Success
449,75.90317318513652,60,16,Success
450,84.04374673499836,42,10,Success
451,93.43030751654855,39,11,Success
452,85.42755840497409,51,13,Success
453,85.08611784740025,48,12,Success
454,-126.95550005463622,88,19,Success
455,91.57813664241766,39,10,Success
456,83.06570146078963,48,11,Success
457,-6.78566436191322,44,7,Success
458,-30.294958942029936,76,11,Success
459,-94.8272191623319,7,2,Collision
460,97.2419763211298,33,10,Success
461,92.35995920920702,34,9,Success
462,83.25116352245524,35,6,Success
463,-102.92276933633222,16,4,Collision
464,-97.16732289408398,6,2,Collision
465,86.89208568114641,44,12,Success
466,-137.88935568284674,66,16,Collision
467,103.7282033297269,16,5,Success
468,89.54928329763625,32,8,Success
469,-112.41219773488139,32,10,Collision
470,91.83583862514713,34,8,Success
471,89.08487302151826,26,5,Success
472,88.9916207704782,41,10,Success
473,94.41872601895498,35,12,Success
474,75.79683093742764,54,12,Success
475,88.73230268964902,42,10,Success
476,-111.61360705542626,24,5,Collision
477,-97.15736110695516,8,3,Collision
478,93.51247428139962,34,10,Success
479,90.98164532089675,38,11,Success
480,-95.46447756924688,7,2,Collision
481,89.73235954466405,45,12,Success
482,97.52646292356799,38,13,Success
483,71.04931419482233,57,12,Success
484,-98.26096803153104,11,2,Collision
485,98.11601739342797,16,5,Success
486,83.87272577409,57,17,Success
487,103.72637135510587,26,10,Success
488,90.58485305645436,36,10,Success
489,-121.555968965489,54,17,Collision
490,94.54406037420028,33,9,Success
491,81.77559415273882,39,7,Success
492,94.32098813346059,35,10,Success
493,86.83726983147062,44,11,Success
494,-104.5043607391476,27,8,Collision
495,-247.0630619974566,79,15,Collision
496,86.46796151617778,41,11,Success
497,88.72995175730762,39,11,Success
498,94.79613385294093,30,8,Success
499,82.70424969490516,61,19,Success
500,94.13091198515609,36,10,Success
501,91.63762665702681,27,7,Success
502,60.92255590867648,72,13,Success
503,92.96003872713719,35,9,Success
504,86.38973431339564,45,11,Success
505,-206.90331275650254,39,3,Collision
506,-109.59940478753474,19,3,Collision
507,-98.30717203669764,28,10,Collision
508,-107.60626080274943,30,11,Collision
509,4.807245322447528,23,6,Success
510,-106.29211683711436,18,3,Collision
511,83.08526205996964,56,17,Success
512,-104.8215966699616,25,10,Collision
513,98.81408511521018,18,4,Success
514,101.7156002805176,14,6,Success
515,91.82329596963235,37,11,Success
516,-108.51729401060426,19,3,Collision
517,-102.61398150153188,24,11,Collision
518,97.01879514326619,26,8,Success
519,84.49513306477022,51,13,Success
520,95.02576737720878,30,8,Success
521,73.60324999418589,56,10,Success
522,85.92395940092244,54,12,Success
523,97.21076774780015,38,13,Success
524,84.37070523729724,39,9,Success
525,-119.4298232836378,48,15,Collision
526,84.53810397743776,54,17,Success
527,104.79447257251348,15,5,Success
528,88.32980576568094,44,12,Success
529,72.23046110782295,55,10,Success
530,96.76459843604285,33,10,Success
531,91.64869447245884,41,12,Success
532,94.58318604030093,32,9,Success
533,91.11058304438124,33,9,Success
534,94.27896859153205,36,10,Success
535,95.88571901571879,30,9,Success
536,100.33278453911598,14,5,Success
537,85.69799452519693,37,8,Success
538,90.47303558539643,38,9,Success
539,101.3977550902497,20,6,Success
540,-127.52148669547589,54,14,Collision
541,93.4674856380712,31,8,Success
542,73.02623542123963,66,18,Success
543,-138.67518071297135,72,20,Collision
544,81.17499326916271,56,15,Success
545,100.71430888790317,17,4,Success
546,96.62126598479365,41,14,Success
547,-152.88344153165613,73,18,Collision
548,106.50634303985787,16,6,Success
549,-106.73292814045121,15,2,Collision
550,85.50974538692911,38,8,Success
551,88.81379054346245,37,10,Success
552,96.1019020039668,36,11,Success
553,100.58411820632304,28,9,Success
554,102.19451279540587,27,10,Success
555,97.11808475021091,33,11,Success
556,95.17608539379731,17,4,Success
557,-97.14259152037475,6,2,Collision
558,99.25903068263462,30,11,Success
559,-122.11302092511087,56,18,Collision
560,89.85069603767025,38,9,Success
561,-99.69218913456912,15,7,Collision
562,102.7987234960131,16,5,Success
563,-102.36429350819267,12,3,Collision
564,87.72391260420395,47,13,Success
565,90.60022118132092,39,10,Success
566,88.50131513445888,33,8,Success
567,94.88242295102424,33,11,Success
568,99.67588500407426,30,10,Success
569,89.25121073781833,34,8,Success
570,102.6744096598995,14,5,Success
571,93.76650528463188,30,7,Success
572,102.92640234495623,16,5,Success
573,100.77801226480605,11,4,Success
574,91.4665444173138,28,6,Success
575,-105.62263637595625,27,11,Collision
576,83.13533202946718,48,13,Success
577,-98.61397155903896,21,7,Collision
578,91.60855661730267,26,6,Success
579,79.27963296349513,49,11,Success
580,-26.612538447403438,69,8,Success
581,102.21306523110815,17,6,Success
582,92.64841002697563,35,11,Success
