episode,reward,steps,unique_locations,success
234,-35.79822499861824,94,39,Collision
235,-140.2031102146133,42,11,Collision
236,-101.1312583457373,11,2,Collision
237,-77.53550028731857,128,42,Collision
238,-215.06813837723922,170,51,Collision
239,46.2238073144908,113,43,Success
240,65.62607135266336,99,37,Success
241,88.4813012513026,41,13,Success
242,-71.92503337387296,81,20,Collision
243,-98.47385039961507,25,12,Collision
244,-197.47844927773605,63,15,Collision
245,-409.95666002289795,61,1,Collision
246,-68.54620569251551,65,21,Collision
247,-180.1356435740408,100,18,Collision
248,39.12299801711547,117,38,Success
249,-456.14401198466766,71,4,Collision
250,-106.5136834726454,40,16,Collision
251,-301.12550759839814,87,25,Collision
252,34.81210591700872,102,38,Success
253,-105.88691110488455,22,5,Collision
254,96.72542314137287,30,11,Success
255,-99.75388076988362,27,13,Collision
256,-169.09110342587869,92,2,Collision
257,-250.67264287268935,151,2,Collision
258,-99.01342220704187,6,2,Collision
259,48.61347879863261,75,8,Success
260,69.491507361297,72,24,Success
261,94.59565482894513,51,17,Success
262,-134.61049378060136,44,13,Collision
263,39.511480419581005,82,26,Collision
264,-117.10929840764774,52,19,Collision
265,15.160758185423504,83,28,Collision
266,-133.95188878221316,45,12,Collision
267,-106.6359470383557,55,25,Collision
268,-116.3304753719699,22,5,Collision
269,-99.436809629405,11,3,Collision
270,-121.09187235150188,44,11,Collision
271,-116.52039883286456,21,3,Collision
272,-1.808046804189786,130,48,Success
273,-114.03515754332835,36,12,Collision
274,-94.73612880439208,128,35,Collision
275,101.01034591141091,24,8,Success
276,-129.0471386286546,73,20,Collision
277,-98.4232327788477,22,9,Collision
278,-118.14039492408155,41,13,Collision
279,-116.92279884685668,26,9,Collision
280,36.17897381497775,84,25,Collision
281,37.745178318694016,98,32,Success
282,67.22977341955351,74,25,Success
283,69.40129869831873,195,67,Success
284,122.40635583369829,122,38,Success
285,151.76234026594815,99,35,Success
286,54.77137991915173,177,48,Success
287,98.36861156397012,28,10,Success
288,69.48653982974159,72,27,Success
289,56.967955622264384,91,27,Success
290,-102.95761691912281,6,1,Collision
291,-113.16948992450911,28,9,Collision
292,-135.59631532155456,24,6,Collision
293,-22.52574855271756,148,47,Collision
294,-337.11645375119224,102,11,Collision
295,-8.849347386181364,142,44,Collision
296,-98.51740846651487,9,4,Collision
297,77.81253348476636,158,51,Success
298,-13.579847748057702,134,46,Collision
299,-101.89460471032737,11,3,Collision
300,-278.2451079978415,100,10,Collision
301,-99.95910328360917,32,11,Collision
302,78.62513356550328,141,46,Success
303,-117.81392270297137,31,11,Collision
304,-66.88417340780902,99,33,Collision
305,-84.14182782128705,134,40,Success
306,-101.65097731736502,28,12,Collision
307,-24.168242928511944,30,10,Collision
308,-103.07947909926644,10,2,Collision
309,-106.26729333410462,24,8,Collision
310,-210.39532492493447,53,3,Collision
311,-111.43079411844909,10,2,Collision
312,-111.28995782560932,26,8,Collision
313,76.88146755617747,70,28,Success
314,-266.4691256473443,116,36,Collision
315,-13.658394945849196,125,45,Collision
316,-135.58737728451445,230,33,Success
317,-32.74766721159804,74,25,Collision
318,-99.0683417693253,11,2,Collision
319,155.05419743915184,79,23,Success
320,-118.30664849516045,141,44,Collision
321,-28.722912441112655,34,10,Collision
322,-113.66234918989348,31,10,Collision
323,61.10063054232557,84,29,Success
324,-28.157663573737665,151,50,Collision
325,-103.1240767150073,41,18,Collision
326,-154.41562005396574,103,40,Collision
327,-52.31544865629102,177,58,Collision
328,-107.20537540751698,47,19,Collision
329,193.10918219855603,180,65,Success
330,-16.606588640695136,82,15,Success
331,-114.63706138316206,147,47,Collision
332,-100.4239619688072,9,3,Collision
333,91.59514267239116,47,16,Success
334,97.18265780921438,24,8,Success
335,-100.66372239473046,93,27,Collision
336,-193.28054478856245,15,1,Collision
337,-109.84854140887508,19,5,Collision
338,-125.31749542112655,47,18,Collision
339,-102.1257262155119,7,2,Collision
340,-98.06002454775235,19,7,Collision
341,-42.54839374710837,63,23,Collision
342,-262.8767819795188,32,3,Collision
343,-135.7066031819069,94,33,Collision
344,-107.82558327316501,16,8,Collision
345,-51.58939991504117,88,23,Collision
346,91.18902255077501,54,19,Success
347,36.90135614233403,116,21,Success
348,151.83769118895847,113,38,Success
349,-112.39012691115707,53,21,Collision
350,-414.901144001097,188,45,Collision
351,-126.58141696036108,120,35,Collision
352,-67.15833988685064,110,33,Collision
353,-102.13069021700385,8,2,Collision
354,98.02434017225576,198,60,Success
355,-95.03764185859703,8,4,Collision
356,-73.99571904723926,217,44,Success
357,-117.99571574954786,42,13,Collision
358,25.023103421748772,130,46,Success
359,85.72479118956392,60,17,Success
360,-267.5139268664192,134,13,Collision
361,8.940561173138633,109,40,Collision
362,-321.4091589151782,230,8,Collision
363,-1.2606267256156656,190,20,Success
364,-111.90175897446215,15,3,Collision
365,-136.58161573649116,31,7,Collision
366,104.22775731313007,21,9,Success
367,-105.14964366971844,11,3,Collision
368,-223.03495086122172,35,6,Collision
369,173.5369257126389,176,50,Success
370,71.32018582397538,94,30,Success
371,-99.48882597825379,10,4,Collision
372,-201.41625953616938,28,6,Collision
373,-41.45398642450612,59,18,Collision
374,3.6937428841364692,213,65,Success
375,-110.9426529283013,35,9,Collision
376,68.66063477629775,82,21,Success
377,-264.62787622785373,222,24,Success
378,-336.4574293216521,45,1,Collision
379,-96.5009526979724,9,3,Collision
380,40.77012429111346,88,29,Collision
381,190.80245349447262,170,56,Success
382,-56.10147748460566,100,35,Collision
383,-111.08343418422265,14,6,Collision
384,-99.87707514588229,20,6,Collision
385,-109.18403389916861,52,23,Collision
386,-324.14754412023797,48,2,Collision
387,-141.31907868232625,43,13,Collision
388,-101.2649503968245,28,9,Collision
389,-104.6024476637999,34,12,Collision
390,-35.04238405286239,41,13,Collision
391,71.78236669592994,71,24,Success
392,-102.68195738072075,9,3,Collision
393,-50.958943342709354,107,34,Collision
394,-46.79193826080239,78,25,Collision
395,-105.2274466559672,9,2,Collision
396,54.033345349893956,78,25,Success
397,-105.4680356260665,22,5,Collision
398,-533.0960991901411,73,8,Collision
399,-97.39574532767541,11,4,Collision
400,-96.95851119924266,10,5,Collision
401,-52.05727964048347,46,12,Collision
402,-150.98357788025587,18,2,Collision
403,-807.9677633483814,98,3,Collision
404,-105.43626236962199,11,4,Collision
405,-114.83011873578886,49,17,Collision
406,44.30987787361999,93,33,Success
407,-161.71903755377625,85,28,Collision
408,95.88644380978663,24,6,Success
409,-176.65290371171585,78,31,Collision
410,63.498212782947036,80,30,Success
411,-121.47364030718524,15,2,Collision
412,45.983236068623114,99,35,Success
413,-31.787080468626854,36,10,Collision
414,-72.12516021841739,85,26,Collision
415,148.61732668520526,104,33,Success
416,-104.29543353052512,21,6,Collision
417,-28.205649638441415,51,18,Collision
418,-45.53534875807892,92,29,Collision
419,-111.99856015294588,17,3,Collision
420,-24.97247353559014,35,14,Collision
421,-145.5089733905619,84,14,Collision
422,-106.92233462591453,9,2,Collision
423,77.45054869708216,78,25,Success
424,-271.39378852861626,127,40,Collision
425,-104.77999953312502,10,2,Collision
426,-99.28842717759002,17,5,Collision
427,-117.67896625849909,138,47,Collision
428,-34.611485720916676,54,18,Collision
429,96.58163386536347,38,14,Success
430,-11.721565941659506,165,52,Collision
431,95.6495973490767,23,6,Success
432,-111.33797371223702,35,14,Collision
433,-121.37834422282398,44,15,Collision
434,-154.71362424973333,127,11,Collision
435,-127.5039907801443,24,5,Collision
436,84.47083986053187,55,21,Success
437,40.63020020257505,123,46,Success
438,129.46691529757538,112,35,Success
439,-107.97247398138938,15,2,Collision
440,-74.66899304668533,121,43,Collision
441,-154.838240155273,92,23,Collision
442,-109.96786534852947,11,3,Collision
443,-223.38701720467614,49,2,Collision
444,-22.81045827410395,36,15,Collision
445,87.63989059277887,55,17,Success
446,92.12894149159908,38,14,Success
447,-93.95015981892125,2,1,Collision
448,-221.95879251206128,61,10,Collision
449,-42.83166791770448,65,28,Collision
450,-96.56122184183793,5,3,Collision
451,-9.064258139526302,148,15,Success
452,-32.83269102493931,40,13,Collision
453,88.3342653315628,36,10,Success
454,-210.1458922217213,38,5,Collision
455,-130.51852321628598,59,22,Collision
456,-98.79671371866536,4,1,Collision
457,-222.78564751607286,60,13,Collision
458,-108.26085697269794,18,5,Collision
459,-33.43578127487085,63,22,Collision
460,-127.25882067274837,53,15,Collision
461,-97.87195494025892,13,5,Collision
462,-108.35559884655498,33,12,Collision
463,-119.43903957074814,36,13,Collision
464,-152.25805369561485,22,1,Collision
465,-155.38447394852054,146,42,Collision
466,83.85285191366947,64,24,Success
467,-95.51749891340954,67,17,Collision
468,-186.52418692633648,111,6,Collision
469,-68.41224326669936,118,41,Success
470,-219.22819643756634,73,21,Collision
471,-129.56234408514732,67,18,Collision
472,56.90900803619432,101,36,Success
473,-113.7932269261227,14,4,Collision
474,-192.93790338679673,200,14,Collision
475,-117.2012614545906,14,2,Collision
476,-113.38222022538714,133,50,Collision
477,86.92497537042607,59,25,Success
478,39.01173463507934,127,20,Success
479,-97.61825339878142,114,30,Collision
480,92.26393116038501,51,22,Success
481,-161.45256269651753,54,14,Collision
482,-922.1635562923288,151,16,Success
483,-128.77575443027905,62,19,Collision
484,-139.738711537555,84,22,Collision
485,-102.41939179446136,14,3,Collision
486,-19.696016920995078,101,19,Success
487,101.60333912249563,21,8,Success
488,-97.74568608227742,7,2,Collision
489,93.78101050509626,33,11,Success
490,-114.12887269036173,21,7,Collision
491,41.1558528037868,135,28,Success
492,-102.82235769045684,8,2,Collision
493,-101.88785543849792,27,8,Collision
494,-113.40905916388982,131,46,Collision
495,106.55489076851792,148,20,Success
496,-32.36233868176879,54,20,Collision
497,19.095005237077274,131,42,Success
498,-110.10502629519758,13,4,Collision
499,-197.75381476213096,96,33,Collision
500,-143.91013794627636,162,4,Collision
501,-33.65551238045843,78,28,Collision
502,15.804140864178237,163,29,Success
503,-97.87460484102898,14,6,Collision
504,-105.44490431900616,29,9,Collision
505,-34.330823980893925,95,37,Collision
506,-113.2667763139334,32,14,Collision
507,59.368498196831624,100,36,Success
508,-120.74546413099571,119,34,Collision
509,-165.0812793548156,110,38,Collision
510,-182.67233403246877,129,12,Collision
511,-79.69573213401108,114,40,Collision
512,34.37384807358535,79,26,Collision
513,104.54365699920181,40,18,Success
514,-111.49786659693108,37,9,Collision
515,-30.542292370662054,60,22,Collision
516,-274.0467383948903,216,35,Collision
517,-27.462541549757503,36,12,Collision
518,-111.76128958480132,36,12,Collision
519,-131.26846949765562,51,14,Collision
520,84.84182230969516,53,17,Success
521,-348.5406874695848,67,10,Collision
522,-95.2704545975933,260,25,Success
523,-49.93218109485699,69,24,Collision
524,-442.7377124800325,86,17,Collision
525,-78.79546706963899,128,23,Collision
526,-104.8060131235623,9,3,Collision
527,75.43272078177593,64,22,Success
528,-122.50083375332629,20,5,Collision
529,-97.08658037640346,5,2,Collision
530,-49.34449231179468,106,44,Collision
531,-35.88498731815929,50,19,Collision
532,80.11297504498677,57,19,Success
533,-113.71572070305957,39,14,Collision
534,69.08419413400291,79,30,Success
535,-108.85152887002492,108,35,Collision
536,-175.92446341457526,102,19,Collision
537,99.49237074175947,19,6,Success
538,-97.53154926989768,21,7,Collision
539,-63.59878535936937,94,31,Collision
540,-17.10111487596528,55,22,Collision
541,-94.72764419595272,14,7,Collision
542,-24.249451570312104,40,15,Collision
543,-94.22894255704641,11,4,Collision
544,-87.12874429891322,128,44,Collision
545,-207.85766919266126,20,3,Collision
546,-35.46152951351172,31,8,Collision
547,-161.29747688838285,101,6,Collision
548,-112.39213733876976,37,11,Collision
549,-52.549491412620036,54,20,Collision
550,-119.10095844274178,65,21,Collision
551,118.91512684987619,127,48,Success
552,-114.6692205497641,13,3,Collision
553,-211.20882219462612,146,26,Collision
554,-112.93774052177704,37,14,Collision
555,-115.84445756741215,19,2,Collision
556,-32.31418600200638,52,18,Collision
557,-43.24864452851998,38,11,Collision
558,171.89601206992467,78,30,Success
559,-94.59371239355022,30,11,Collision
560,-217.85071272045252,24,3,Collision
561,-107.01250780730584,10,4,Collision
562,-295.5089366502754,84,5,Collision
563,47.387659907677,92,32,Success
564,66.4007396449247,99,32,Success
565,-104.63773654191341,10,2,Collision
566,94.64935482982862,48,20,Success
567,-187.8012909313428,145,29,Collision
568,-20.263317136032953,27,10,Collision
569,-113.67442867279131,18,4,Collision
570,-106.85008138433874,13,4,Collision
571,-133.51568457954986,113,11,Success
572,-30.828741570683306,61,26,Collision
573,-126.388382235202,53,14,Collision
574,178.3597975232843,55,21,Success
575,-16.415619164558848,58,18,Success
576,97.10222548315551,45,19,Success
577,-99.87145942434626,13,5,Collision
578,-116.48731842549353,17,2,Collision
579,-170.94109731113628,88,24,Collision
580,-110.38508181714688,42,19,Collision
581,-107.44787369098486,12,4,Collision
582,-307.41601531711297,50,2,Collision
583,-94.97613050446913,8,4,Collision
584,-108.46798513560911,14,4,Collision
585,-139.43887324018863,92,31,Collision
586,-33.05408093286296,41,14,Collision
587,-103.33837750316052,8,2,Collision
588,-111.60644180660758,29,7,Collision
589,42.403334991808634,175,60,Success
590,-97.58168354960807,10,3,Collision
591,-11.31841372893507,99,20,Collision
592,87.75701380070507,55,20,Success
593,-62.94951209274451,87,34,Collision
594,-113.99401131888658,17,6,Collision
595,-108.61105629688751,11,4,Collision
596,-111.85957020201819,105,33,Collision
597,-98.79629496374059,8,3,Collision
598,-101.3777447616183,31,12,Collision
599,-101.33353674815793,8,2,Collision
600,-105.45122587100981,51,25,Collision
601,-105.86713414767893,31,9,Collision
602,-48.91210469469276,77,31,Collision
603,-21.25748359547714,162,49,Collision
604,-50.18048242933196,93,34,Success
605,161.5940248090066,59,17,Success
606,-105.69073796065193,34,13,Collision
607,-181.84878586678923,78,30,Collision
608,-151.27651571942516,200,31,Collision
609,-248.51790998155923,144,48,Collision
610,-104.05392867226416,12,4,Collision
611,-283.3329252690244,158,9,Collision
612,-103.54808391920228,17,5,Collision
613,-106.35375502045119,30,12,Collision
614,-318.16733454628877,69,17,Collision
615,-123.13433421870309,22,4,Collision
616,-91.78120595085971,107,26,Collision
617,-111.49453774890205,24,9,Collision
618,-32.056552055704444,155,59,Success
619,-563.420706532982,99,3,Collision
620,-156.19517600485935,111,35,Collision
621,-203.35979843819152,30,5,Collision
622,-95.0822976470047,7,3,Collision
623,-66.60238519184792,145,24,Success
624,-114.3658987107126,41,15,Collision
625,-134.98871630768127,87,20,Collision
626,-86.75748409010173,140,30,Success
627,-122.03613528301247,56,19,Collision
628,-121.76177778986937,24,8,Collision
629,-108.67781159237832,26,8,Collision
630,-101.68733428568729,12,5,Collision
631,-149.94638864676304,114,3,Collision
632,-70.83559759712514,95,29,Collision
633,40.27671000960672,98,35,Success
634,-121.36474902660315,66,25,Collision
635,93.26782178988353,24,6,Success
636,67.24600799160143,80,31,Success
637,78.91078459896877,64,23,Success
638,81.4393583334222,67,24,Success
639,-73.26525543619314,170,52,Collision
640,-134.8474653550466,60,21,Collision
641,-44.17618507874853,92,31,Collision
642,-166.9744181231061,26,5,Collision
643,-87.16719972054676,117,32,Collision
644,-37.09785887928328,73,26,Collision
645,-96.2026817568674,11,3,Collision
646,-98.10605976706529,5,2,Collision
647,-139.83995221508047,72,22,Collision
648,-96.01246658928926,18,7,Collision
649,-4.291684502740935,81,21,Collision
650,93.89860727444264,44,12,Success
651,-30.239804134904745,26,8,Collision
652,-140.41910662159268,84,31,Collision
653,-195.0504308728547,102,33,Collision
654,-37.92724048413074,51,20,Collision
655,82.0282364288538,62,24,Success
656,-39.12586224180702,57,23,Collision
657,53.85940282896535,86,33,Success
658,-33.84968187595034,57,19,Collision
659,-101.3651703255056,17,6,Collision
660,-124.3465043667602,29,8,Collision
661,-127.01426603616216,47,17,Collision
662,-213.200991295366,34,3,Collision
663,-256.3331469658485,100,29,Collision
664,-97.27694669683159,7,3,Collision
665,-58.2748997214711,95,28,Collision
666,-221.01719154821615,78,26,Collision
667,73.67271030048036,77,31,Success
668,-332.56499170704967,145,40,Collision
669,-94.72410271031016,15,6,Collision
670,-145.29158166615906,109,9,Collision
671,-125.33624918303629,58,24,Collision
672,-102.07135407752598,29,10,Collision
673,115.16037254532293,143,47,Success
674,-32.95667980067944,51,17,Collision
675,-98.1371949954953,12,5,Collision
676,-243.39643506916843,237,53,Collision
677,-99.5852563202213,6,2,Collision
678,26.79949359886632,134,17,Success
679,55.36275514347147,177,55,Success
680,49.77752193023198,92,32,Success
681,99.05667046849956,37,13,Success
682,61.23399876213111,190,67,Success
683,-218.6475712549414,37,4,Collision
684,-107.57134842615487,10,2,Collision
685,43.21311373504404,93,32,Success
686,-57.76607584513634,127,50,Collision
687,182.07721180140572,187,70,Success
688,-40.099240788579635,80,29,Collision
689,-96.93005228324624,19,7,Collision
690,81.91904916540902,79,26,Success
691,-305.77648379969315,217,10,Collision
692,-97.79293884552473,12,5,Collision
693,-99.83926058513983,18,5,Collision
694,-103.65570973750293,49,19,Collision
695,-37.27483900857192,57,23,Collision
696,-274.51030514905483,158,13,Collision
697,-90.82828685731117,113,40,Collision
698,-108.96426452478923,59,28,Collision
699,-125.51345447436144,22,5,Collision
700,-112.174486521093,13,3,Collision
701,91.36559227312394,51,16,Success
702,-202.33805233611082,15,2,Collision
703,77.6864729070719,74,27,Success
704,101.29174884804922,25,8,Success
705,-103.95072889390325,10,3,Collision
706,-95.6237882165897,5,2,Collision
707,-50.10849519982911,103,41,Collision
708,-120.26621521473788,21,5,Collision
709,-22.562923221904512,69,22,Success
710,-127.50480142062963,26,7,Collision
711,-117.20398262507044,32,14,Collision
712,88.09012447554778,50,17,Success
713,103.42374185319312,134,38,Success
714,-24.085660314613833,27,9,Collision
715,-56.13325067451763,92,25,Collision
716,87.83686792279586,52,17,Success
717,146.17529670839986,103,30,Success
718,119.39838051088174,132,46,Success
719,-95.86747820394568,16,7,Collision
720,-104.80469941870243,12,4,Collision
721,-49.845587402650445,43,13,Collision
722,179.13136994378897,181,54,Success
723,-104.00763385039325,15,5,Collision
724,-123.68770240481822,52,21,Collision
725,84.04648279143645,59,24,Success
726,-62.97424924836615,72,21,Collision
727,-53.31196488333157,53,16,Collision
728,-52.08777901387648,75,23,Collision
729,-73.92542934489009,88,12,Collision
730,-49.210966211501095,64,20,Collision
731,-206.54523465962365,214,10,Collision
732,-52.85824571346615,83,31,Collision
733,-55.67510854691214,77,25,Collision
734,-30.74733087253101,86,34,Collision
735,-70.5026853938704,61,20,Collision
736,-104.82006692393,10,3,Collision
737,-9562.772844460114,967,10,Collision
738,-11.148293844372446,162,60,Collision
739,-108.56544875075558,46,21,Collision
740,-109.04521423230955,18,6,Collision
741,-98.93526906496758,12,3,Collision
742,-101.06424632870126,9,3,Collision
743,-113.51708372407133,51,21,Collision
744,-107.07022421088476,12,3,Collision
745,-101.73301210606054,10,3,Collision
746,-112.73553652428981,20,6,Collision
747,-31.222111594272093,53,20,Collision
748,-208.43898763212727,67,2,Collision
749,-158.77469165280107,52,12,Collision
750,-47.41674927728327,75,27,Collision
751,-529.9691452267912,172,46,Collision
752,-65.7921027447893,84,26,Collision
753,-85.37120159854486,106,33,Collision
754,124.49088891672649,145,58,Success
755,-100.46311006647306,27,12,Collision
